timestamp,cpu_some10,cpu_some60,mem_some10,mem_some60,mem_full10,mem_full60,io_some10,io_some60,io_full10,io_full60
1773644710.280,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644711.304,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644712.321,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644713.338,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644714.355,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644715.372,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644716.395,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644717.413,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644718.430,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644719.448,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644720.466,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644721.489,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644722.507,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644723.524,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644724.541,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644725.557,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644726.582,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644727.599,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644728.616,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644729.634,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644730.651,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644731.675,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644732.692,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644733.709,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644734.726,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644735.743,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644736.765,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644737.784,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644738.802,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
