timestamp,rel_offset_s,category,message
1773644774.145,310.5,DSF,"-39+143.dsf (5ms)"
1773644774.145,310.5,DSF,"-39+145.dsf (3827ms)"
1773644774.145,310.5,DSF,"-37+143.dsf (5760ms)"
1773644774.145,310.5,DSF,"-39+143.dsf (7619ms)"
1773644774.145,310.5,DSF,"-37+145.dsf (17471ms)"
1773644774.145,310.5,DSF,"-39+146.dsf (27ms)"
1773644774.145,310.5,DSF,"-39+146.dsf (29ms)"
1773644774.145,310.5,DSF,"-39+146.dsf (7ms)"
1773644774.145,310.5,DSF,"-39+146.dsf (61ms)"
1773644774.145,310.5,DSF,"-39+146.dsf (129ms)"
1773644774.145,310.5,DSF,"-39+146.dsf (9ms)"
1773644774.145,310.5,DSF,"-39+146.dsf (32ms)"
1773644774.145,310.5,DSF,"-39+144.dsf (55ms)"
1773644774.145,310.5,DSF,"-39+144.dsf (54ms)"
1773644774.145,310.5,DSF,"-39+144.dsf (22ms)"
1773644774.145,310.5,DSF,"-39+144.dsf (85ms)"
1773644774.145,310.5,DSF,"-39+144.dsf (129ms)"
1773644774.145,310.5,DSF,"-39+144.dsf (5ms)"
1773644774.145,310.5,DSF,"-39+144.dsf (12ms)"
1773644774.145,310.5,DSF,"-37+144.dsf (33ms)"
1773644774.145,310.5,DSF,"-37+144.dsf (16ms)"
1773644774.145,310.5,DSF,"-37+144.dsf (10ms)"
1773644774.145,310.5,DSF,"-37+146.dsf (44ms)"
1773644774.145,310.5,DSF,"-37+146.dsf (46ms)"
1773644774.145,310.5,DSF,"-37+146.dsf (15ms)"
1773644774.145,310.5,DSF,"-37+144.dsf (97ms)"
1773644774.145,310.5,DSF,"-37+146.dsf (90ms)"
1773644774.145,310.5,DSF,"-37+144.dsf (119ms)"
1773644774.145,310.5,DSF,"-37+144.dsf (7ms)"
1773644774.145,310.5,DSF,"-37+144.dsf (31ms)"
1773644774.145,310.5,DSF,"-37+146.dsf (131ms)"
1773644774.145,310.5,DSF,"-37+146.dsf (12ms)"
1773644774.145,310.5,DSF,"-37+146.dsf (19ms)"
1773644774.145,310.5,ERROR,"E/DSF: The DSF Custom Scenery/simHeaven_X-World_Australia-Oceania-8-network/Earth nav data/-40+140/-37+143.dsf has a num"
1773644774.145,310.5,ERROR,"E/DSF: The DSF Custom Scenery/simHeaven_X-World_Australia-Oceania-8-network/Earth nav data/-40+140/-39+143.dsf has a num"
1773644774.145,310.5,ERROR,"E/DSF: The DSF Custom Scenery/simHeaven_X-World_Australia-Oceania-8-network/Earth nav data/-40+140/-39+145.dsf has a num"
1773644774.145,310.5,ERROR,"E/DSF: The DSF Custom Scenery/simHeaven_X-World_Australia-Oceania-8-network/Earth nav data/-40+140/-37+145.dsf has a num"
1773644774.145,310.5,DSF,"-39+144.dsf (15353ms)"
1773644774.145,310.5,DSF,"-39+146.dsf (26534ms)"
1773644774.145,310.5,DSF,"-37+144.dsf (17765ms)"
1773644774.145,310.5,DSF,"-37+146.dsf (28743ms)"
1773644774.145,310.5,DSF,"-38+143.dsf (43ms)"
1773644774.145,310.5,DSF,"-38+143.dsf (44ms)"
1773644774.145,310.5,DSF,"-38+143.dsf (11ms)"
1773644774.145,310.5,DSF,"-38+143.dsf (1ms)"
1773644774.145,310.5,DSF,"-38+143.dsf (85ms)"
1773644774.145,310.5,DSF,"-38+143.dsf (98ms)"
1773644774.145,310.5,DSF,"-38+143.dsf (5ms)"
1773644774.145,310.5,DSF,"-38+143.dsf (9ms)"
1773644774.145,310.5,ERROR,"E/DSF: The DSF Custom Scenery/simHeaven_X-World_Australia-Oceania-8-network/Earth nav data/-40+140/-39+146.dsf has a num"
1773644774.145,310.5,DSF,"-38+145.dsf (18ms)"
1773644774.145,310.5,DSF,"-38+145.dsf (18ms)"
1773644774.145,310.5,DSF,"-38+145.dsf (24ms)"
1773644774.145,310.5,ERROR,"E/DSF: The DSF Custom Scenery/simHeaven_X-World_Australia-Oceania-8-network/Earth nav data/-40+140/-37+144.dsf has a num"
1773644774.145,310.5,ERROR,"E/DSF: The DSF Custom Scenery/simHeaven_X-World_Australia-Oceania-8-network/Earth nav data/-40+140/-39+144.dsf has a num"
1773644774.145,310.5,DSF,"-38+145.dsf (112ms)"
1773644774.145,310.5,DSF,"-38+145.dsf (187ms)"
1773644774.145,310.5,DSF,"-38+145.dsf (9ms)"
1773644774.145,310.5,DSF,"-38+145.dsf (120ms)"
1773644774.145,310.5,ERROR,"E/DSF: The DSF Custom Scenery/simHeaven_X-World_Australia-Oceania-8-network/Earth nav data/-40+140/-37+146.dsf has a num"
1773644774.145,310.5,DSF,"-38+143.dsf (17401ms)"
1773644774.145,310.5,DSF,"-38+145.dsf (17088ms)"
1773644774.145,310.5,ERROR,"E/DSF: The DSF Custom Scenery/simHeaven_X-World_Australia-Oceania-8-network/Earth nav data/-40+140/-38+143.dsf has a num"
1773644774.145,310.5,DSF,"-38+146.dsf (15ms)"
1773644774.145,310.5,DSF,"-38+146.dsf (11ms)"
1773644774.145,310.5,DSF,"-38+146.dsf (6ms)"
1773644774.145,310.5,DSF,"-38+146.dsf (86ms)"
1773644774.145,310.5,DSF,"-38+146.dsf (110ms)"
1773644774.145,310.5,DSF,"-38+146.dsf (5ms)"
1773644774.145,310.5,DSF,"-38+146.dsf (4ms)"
1773644774.145,310.5,DSF,"-38+144.dsf (309ms)"
1773644774.145,310.5,DSF,"-38+144.dsf (123ms)"
1773644774.145,310.5,ERROR,"E/DSF: The DSF Custom Scenery/simHeaven_X-World_Australia-Oceania-8-network/Earth nav data/-40+140/-38+145.dsf has a num"
1773644774.145,310.5,DSF,"-38+144.dsf (90ms)"
1773644774.145,310.5,DSF,"-38+144.dsf (132ms)"
1773644774.145,310.5,DSF,"-38+144.dsf (1ms)"
1773644774.145,310.5,DSF,"-38+144.dsf (348ms)"
1773644774.145,310.5,DSF,"-38+144.dsf (353ms)"
1773644774.145,310.5,DSF,"-38+144.dsf (16ms)"
1773644774.145,310.5,DSF,"-38+144.dsf (276ms)"
1773644774.145,310.5,DSF,"-38+144.dsf (5312ms)"
1773644774.145,310.5,DSF,"-38+146.dsf (9712ms)"
1773644774.145,310.5,ERROR,"E/DSF: The DSF Custom Scenery/simHeaven_X-World_Australia-Oceania-8-network/Earth nav data/-40+140/-38+146.dsf has a num"
1773644774.145,310.5,ERROR,"W/TEX: Custom Scenery/Orbx_XP12_Library/clutter[clu]/TEXTURE/Wood_Wagon_Normal.dds compressed texture used as material s"
1773644774.145,310.5,ERROR,"E/DSF: The DSF Custom Scenery/simHeaven_X-World_Australia-Oceania-8-network/Earth nav data/-40+140/-38+144.dsf has a num"
1773644774.145,310.5,PRELOAD,"Preload 22317ms"
1773644774.145,310.5,AIRPORT,"Loading sim objects for airport YMML"
1773644774.145,310.5,AIRPORT,"Loading sim objects for airport YMEN"
1773644774.145,310.5,PRELOAD,"Preload 1450ms"
1773645010.956,547.4,PRELOAD,"Preload 293ms"
1773645010.956,547.4,AIRPORT,"Loading sim objects for airport YMML"
1773645010.956,547.4,AIRPORT,"Loading sim objects for airport YMEN"
1773645010.956,547.4,PRELOAD,"Preload 1630ms"
1773645014.624,551.0,ERROR,"W/TEX: Custom Scenery/Orbx_XP12_Library/clutter[clu]/TEXTURE/Wood_Wagon_Normal.dds compressed texture used as material s"
1773645072.133,608.5,ERROR,"W/TEX: Custom Scenery/Orbx_XP12_Library/clutter[clu]/TEXTURE/Wood_Wagon_Normal.dds compressed texture used as material s"
1773645155.504,691.9,ERROR,"E/OBJ: The object Custom Data/CSL/X-CSL/A21N/A21NCFMfan.obj has unbalanced anim begins."
1773645179.254,715.7,ERROR,"W/TEX: Custom Scenery/Orbx_XP12_Library/clutter[clu]/TEXTURE/Wood_Wagon_Normal.dds compressed texture used as material s"
1773645199.430,735.8,ERROR,"W/TEX: Custom Scenery/Orbx_XP12_Library/clutter[clu]/TEXTURE/Wood_Wagon_Normal.dds compressed texture used as material s"
1773645249.602,786.0,ERROR,"W/TEX: Custom Scenery/Orbx_XP12_Library/clutter[clu]/TEXTURE/Wood_Wagon_Normal.dds compressed texture used as material s"
1773645270.728,807.1,ERROR,"W/TEX: Custom Scenery/Orbx_XP12_Library/clutter[clu]/TEXTURE/Wood_Wagon_Normal.dds compressed texture used as material s"
1773645317.572,854.0,ERROR,"W/TEX: Custom Scenery/Orbx_XP12_Library/clutter[clu]/TEXTURE/Wood_Wagon_Normal.dds compressed texture used as material s"
1773645361.601,898.0,ERROR,"W/TEX: Custom Scenery/Orbx_XP12_Library/clutter[clu]/TEXTURE/Wood_Wagon_Normal.dds compressed texture used as material s"
1773645377.149,913.6,ERROR,"W/TEX: Custom Scenery/Orbx_XP12_Library/clutter[clu]/TEXTURE/Wood_Wagon_Normal.dds compressed texture used as material s"
1773645473.489,1009.9,ERROR,"W/TEX: Custom Scenery/Orbx_XP12_Library/clutter[clu]/TEXTURE/Wood_Wagon_Normal.dds compressed texture used as material s"
1773645570.576,1107.0,ERROR,"W/TEX: Custom Scenery/Orbx_XP12_Library/clutter[clu]/TEXTURE/Wood_Wagon_Normal.dds compressed texture used as material s"
1773645595.422,1131.8,ERROR,"W/TEX: Custom Scenery/Orbx_XP12_Library/clutter[clu]/TEXTURE/Wood_Wagon_Normal.dds compressed texture used as material s"
1773645629.352,1165.8,ERROR,"W/TEX: Custom Scenery/Orbx_XP12_Library/clutter[clu]/TEXTURE/Wood_Wagon_Normal.dds compressed texture used as material s"
1773645647.065,1183.5,ERROR,"W/TEX: Custom Scenery/Orbx_XP12_Library/clutter[clu]/TEXTURE/Wood_Wagon_Normal.dds compressed texture used as material s"
1773645657.651,1194.1,WEATHER,"Will fetch 'https://weatherservice.x-plane.com/api/v1/manifest/debug/2026-03-16T07:21:00Z' for epoch '1773645660"
1773645658.157,1194.6,WEATHER,"Parsing weather manifest ID '80558'"
1773645671.983,1208.4,ERROR,"W/TEX: Custom Scenery/Orbx_XP12_Library/clutter[clu]/TEXTURE/Wood_Wagon_Normal.dds compressed texture used as material s"
1773645727.571,1264.0,ERROR,"W/TEX: Custom Scenery/Orbx_XP12_Library/clutter[clu]/TEXTURE/Wood_Wagon_Normal.dds compressed texture used as material s"
1773645748.488,1284.9,ERROR,"W/TEX: Custom Scenery/Orbx_XP12_Library/clutter[clu]/TEXTURE/Wood_Wagon_Normal.dds compressed texture used as material s"
1773645857.805,1394.2,ERROR,"W/TEX: Custom Scenery/Orbx_XP12_Library/clutter[clu]/TEXTURE/Wood_Wagon_Normal.dds compressed texture used as material s"
1773645968.702,1505.1,ERROR,"W/TEX: Custom Scenery/Orbx_XP12_Library/clutter[clu]/TEXTURE/Wood_Wagon_Normal.dds compressed texture used as material s"
1773646193.126,1729.5,ERROR,"W/TEX: Custom Scenery/Orbx_XP12_Library/clutter[clu]/TEXTURE/Wood_Wagon_Normal.dds compressed texture used as material s"
1773646274.098,1810.5,ERROR,"W/TEX: Custom Scenery/Orbx_XP12_Library/clutter[clu]/TEXTURE/Wood_Wagon_Normal.dds compressed texture used as material s"
1773646281.019,1817.4,ERROR,"E/OBJ: The object Custom Data/CSL/X-CSL/A20N/A20NCFMfan.obj has unbalanced anim begins."
1773646377.700,1914.1,ERROR,"W/TEX: Custom Scenery/Orbx_XP12_Library/clutter[clu]/TEXTURE/Wood_Wagon_Normal.dds compressed texture used as material s"
1773646559.906,2096.3,WEATHER,"Will fetch 'https://weatherservice.x-plane.com/api/v1/manifest/debug/2026-03-16T07:36:02Z' for epoch '1773646562"
1773646560.372,2096.8,WEATHER,"Parsing weather manifest ID '80559'"
1773646568.323,2104.7,ERROR,"W/TEX: Custom Scenery/Orbx_XP12_Library/clutter[clu]/TEXTURE/Wood_Wagon_Normal.dds compressed texture used as material s"
1773646638.372,2174.8,ERROR,"W/TEX: Custom Scenery/Orbx_XP12_Library/clutter[clu]/TEXTURE/Wood_Wagon_Normal.dds compressed texture used as material s"
1773646681.189,2217.6,ERROR,"W/TEX: Custom Scenery/Orbx_XP12_Library/clutter[clu]/TEXTURE/Wood_Wagon_Normal.dds compressed texture used as material s"
1773647274.105,2810.5,ERROR,"W/TEX: Custom Scenery/Orbx_XP12_Library/clutter[clu]/TEXTURE/Wood_Wagon_Normal.dds compressed texture used as material s"
1773647309.306,2845.7,ERROR,"W/TEX: Custom Scenery/Orbx_XP12_Library/clutter[clu]/TEXTURE/Wood_Wagon_Normal.dds compressed texture used as material s"
1773647311.422,2847.8,ERROR,"W/TEX: Custom Scenery/Orbx_XP12_Library/clutter[clu]/TEXTURE/Wood_Wagon_Normal.dds compressed texture used as material s"
1773647396.606,2933.0,AIRPORT,"Loading sim objects for airport YMEL"
1773647451.056,2987.5,ERROR,"W/TEX: Custom Scenery/Orbx_XP12_Library/clutter[clu]/TEXTURE/Wood_Wagon_Normal.dds compressed texture used as material s"
1773647457.539,2993.9,WEATHER,"Will fetch 'https://weatherservice.x-plane.com/api/v1/manifest/debug/2026-03-16T07:51:00Z' for epoch '1773647460"
1773647458.006,2994.4,WEATHER,"Parsing weather manifest ID '80560'"
1773647470.539,3006.9,AIRPORT,"Loading sim objects for airport YPEF"
1773647499.039,3035.4,AIRPORT,"Loading sim objects for airport YRID"
1773647505.507,3041.9,AIRPORT,"Loading sim objects for airport YSBE"
1773647554.705,3091.1,AIRPORT,"Loading sim objects for airport YRSY"
1773647817.221,3353.6,AIRPORT,"Loading sim objects for airport YYEA"
1773648005.835,3542.2,AIRPORT,"Loading sim objects for airport YMEO"
1773648014.802,3551.2,DSF,"-39+147.dsf (28ms)"
1773648014.802,3551.2,DSF,"-39+147.dsf (9ms)"
1773648014.802,3551.2,DSF,"-39+147.dsf (3ms)"
1773648014.802,3551.2,DSF,"-39+147.dsf (1ms)"
1773648014.835,3551.2,DSF,"-39+147.dsf (40ms)"
1773648014.902,3551.3,DSF,"-39+147.dsf (47ms)"
1773648014.902,3551.3,DSF,"-39+147.dsf (2ms)"
1773648014.902,3551.3,DSF,"-39+147.dsf (1ms)"
1773648016.654,3553.1,DSF,"-39+147.dsf (1688ms)"
1773648018.316,3554.7,DSF,"-37+147.dsf (36ms)"
1773648018.316,3554.7,DSF,"-37+147.dsf (13ms)"
1773648018.316,3554.7,DSF,"-37+147.dsf (6ms)"
1773648018.412,3554.8,DSF,"-37+147.dsf (67ms)"
1773648018.544,3554.9,DSF,"-37+147.dsf (123ms)"
1773648018.544,3554.9,DSF,"-37+147.dsf (9ms)"
1773648018.544,3554.9,DSF,"-37+147.dsf (7ms)"
1773648018.642,3555.0,ERROR,"E/DSF: The DSF Custom Scenery/simHeaven_X-World_Australia-Oceania-8-network/Earth nav data/-40+140/-39+147.dsf has a num"
1773648029.268,3565.7,DSF,"-37+147.dsf (10592ms)"
1773648036.128,3572.5,DSF,"-38+147.dsf (16ms)"
1773648036.128,3572.5,DSF,"-38+147.dsf (16ms)"
1773648036.128,3572.5,DSF,"-38+147.dsf (9ms)"
1773648036.128,3572.5,ERROR,"E/DSF: The DSF Custom Scenery/simHeaven_X-World_Australia-Oceania-8-network/Earth nav data/-40+140/-37+147.dsf has a num"
1773648036.128,3572.5,DSF,"-38+147.dsf (91ms)"
1773648036.365,3572.8,DSF,"-38+147.dsf (108ms)"
1773648036.391,3572.8,DSF,"-38+147.dsf (7ms)"
1773648036.391,3572.8,DSF,"-38+147.dsf (21ms)"
1773648047.245,3583.6,DSF,"-38+147.dsf (10701ms)"
1773648052.823,3589.2,ERROR,"E/DSF: The DSF Custom Scenery/simHeaven_X-World_Australia-Oceania-8-network/Earth nav data/-40+140/-38+147.dsf has a num"
1773648116.501,3652.9,DSF,"-36+144.dsf (25ms)"
1773648116.501,3652.9,DSF,"-36+144.dsf (14ms)"
1773648116.501,3652.9,DSF,"-36+144.dsf (3ms)"
1773648116.568,3653.0,DSF,"-36+144.dsf (47ms)"
1773648116.634,3653.0,DSF,"-36+144.dsf (55ms)"
1773648116.634,3653.0,DSF,"-36+144.dsf (5ms)"
1773648116.634,3653.0,DSF,"-36+144.dsf (8ms)"
1773648116.785,3653.2,DSF,"-36+146.dsf (11ms)"
1773648116.785,3653.2,DSF,"-36+146.dsf (8ms)"
1773648116.819,3653.2,DSF,"-36+146.dsf (6ms)"
1773648116.852,3653.3,DSF,"-36+146.dsf (49ms)"
1773648116.918,3653.3,DSF,"-36+146.dsf (72ms)"
1773648116.918,3653.3,DSF,"-36+146.dsf (3ms)"
1773648116.951,3653.4,DSF,"-36+146.dsf (3ms)"
1773648120.035,3656.4,DSF,"-36+144.dsf (3315ms)"
1773648122.102,3658.5,DSF,"-36+146.dsf (5102ms)"
1773648140.122,3676.5,ERROR,"E/DSF: The DSF Custom Scenery/simHeaven_X-World_Australia-Oceania-8-network/Earth nav data/-40+140/-36+144.dsf has a num"
1773648140.348,3676.8,ERROR,"E/DSF: The DSF Custom Scenery/simHeaven_X-World_Australia-Oceania-8-network/Earth nav data/-40+140/-36+146.dsf has a num"
1773648142.469,3678.9,DSF,"-36+145.dsf (38ms)"
1773648142.502,3678.9,DSF,"-36+145.dsf (11ms)"
1773648142.502,3678.9,DSF,"-36+145.dsf (4ms)"
1773648142.535,3678.9,DSF,"-36+147.dsf (38ms)"
1773648142.569,3679.0,DSF,"-36+145.dsf (53ms)"
