timestamp,device,r_per_s,w_per_s,rMB_per_s,wMB_per_s,avg_r_lat_ms,avg_w_lat_ms,io_util_pct,ios_in_progress
1774103996.527,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103996.527,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103996.728,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103996.728,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103996.728,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103996.728,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103996.947,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103996.947,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103996.947,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103996.947,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103997.147,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103997.147,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103997.147,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103997.147,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103997.348,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103997.348,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103997.348,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103997.348,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103997.548,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103997.548,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103997.548,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103997.548,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103997.749,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103997.749,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103997.749,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103997.749,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103997.976,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103997.976,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103997.976,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103997.976,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103998.176,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103998.176,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103998.176,nvme2n1,0.0,5.0,0.00,0.02,0.00,0.00,0.0,0
1774103998.176,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103998.377,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103998.377,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103998.377,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103998.377,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103998.578,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103998.578,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103998.578,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103998.578,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103998.778,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103998.778,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103998.778,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103998.778,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103998.996,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103998.996,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103998.996,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103998.996,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103999.197,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103999.197,nvme0n1,0.0,10.0,0.00,0.04,0.00,0.00,0.5,0
1774103999.197,nvme2n1,5.0,10.0,0.02,0.04,0.00,0.00,0.5,0
1774103999.197,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103999.397,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103999.397,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103999.397,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103999.397,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103999.598,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103999.598,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103999.598,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103999.598,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103999.798,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103999.798,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774103999.798,nvme2n1,5.0,24.9,0.08,0.28,1.00,0.00,0.0,0
1774103999.798,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104000.016,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104000.016,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104000.016,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104000.016,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104000.217,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104000.217,nvme0n1,0.0,24.9,0.00,0.19,0.00,0.20,0.0,0
1774104000.217,nvme2n1,0.0,24.9,0.00,0.19,0.00,0.20,0.5,0
1774104000.217,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104000.417,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104000.417,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104000.417,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104000.417,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104000.618,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104000.618,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104000.618,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104000.618,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104000.819,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104000.819,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104000.819,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104000.819,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104001.039,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104001.039,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104001.039,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104001.039,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104001.239,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104001.239,nvme0n1,0.0,5.0,0.00,0.04,0.00,0.00,0.5,0
1774104001.239,nvme2n1,0.0,5.0,0.00,0.04,0.00,0.00,0.0,0
1774104001.239,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104001.440,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104001.440,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104001.440,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104001.440,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104001.641,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104001.641,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104001.641,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104001.641,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104001.841,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104001.841,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104001.841,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104001.841,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104002.060,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104002.060,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104002.060,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104002.060,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104002.260,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104002.260,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104002.260,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104002.260,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104002.461,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104002.461,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104002.461,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104002.461,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104002.661,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104002.661,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104002.661,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104002.661,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104002.862,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104002.862,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104002.862,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104002.862,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104003.086,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104003.086,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104003.086,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104003.086,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104003.286,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104003.286,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104003.286,nvme2n1,0.0,29.9,0.00,0.58,0.00,0.00,0.0,0
1774104003.286,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104003.487,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104003.487,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104003.487,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104003.487,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104003.687,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104003.687,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104003.687,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104003.687,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104003.888,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104003.888,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104003.888,nvme2n1,0.0,15.0,0.00,0.08,0.00,0.00,0.0,0
1774104003.888,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104004.107,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104004.107,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104004.107,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104004.107,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104004.308,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104004.308,nvme0n1,0.0,44.9,0.00,0.39,0.00,0.11,0.5,0
1774104004.308,nvme2n1,0.0,44.9,0.00,0.39,0.00,0.11,0.5,0
1774104004.308,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104004.508,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104004.508,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104004.508,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104004.508,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104004.709,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104004.709,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104004.709,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104004.709,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104004.910,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104004.910,nvme0n1,5.0,0.0,0.02,0.00,1.00,0.00,0.0,0
1774104004.910,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104004.910,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104005.128,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104005.128,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104005.128,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104005.128,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104005.329,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104005.329,nvme0n1,0.0,20.0,0.00,0.19,0.00,0.25,0.5,0
1774104005.329,nvme2n1,0.0,20.0,0.00,0.19,0.00,0.25,0.5,0
1774104005.329,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104005.529,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104005.529,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104005.529,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104005.529,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104005.730,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104005.730,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104005.730,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104005.730,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104005.930,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104005.930,nvme0n1,0.0,19.9,0.00,0.18,0.00,0.25,0.5,0
1774104005.930,nvme2n1,0.0,19.9,0.00,0.18,0.00,0.00,0.5,0
1774104005.930,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104006.150,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104006.150,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104006.150,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104006.150,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104006.350,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104006.350,nvme0n1,0.0,20.0,0.00,0.18,0.00,0.00,0.5,0
1774104006.350,nvme2n1,0.0,20.0,0.00,0.18,0.00,0.25,0.0,0
1774104006.350,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104006.551,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104006.551,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104006.551,nvme2n1,0.0,49.9,0.00,0.20,0.00,0.00,0.5,0
1774104006.551,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104006.751,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104006.751,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104006.751,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104006.751,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104006.952,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104006.952,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104006.952,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104006.952,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104007.173,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104007.173,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104007.173,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104007.173,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104007.373,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104007.373,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104007.373,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104007.373,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104007.574,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104007.574,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104007.574,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104007.574,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104007.774,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104007.774,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104007.774,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104007.774,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104007.975,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104007.975,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104007.975,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104007.975,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104008.199,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104008.199,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104008.199,nvme2n1,0.0,8.9,0.00,0.03,0.00,0.00,0.0,0
1774104008.199,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104008.399,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104008.399,nvme0n1,0.0,59.9,0.00,0.51,0.00,0.08,0.5,0
1774104008.399,nvme2n1,0.0,279.4,0.00,6.14,0.00,0.20,5.5,0
1774104008.399,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104008.600,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104008.600,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104008.600,nvme2n1,15.0,0.0,0.23,0.00,0.00,0.00,0.5,0
1774104008.600,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104008.800,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104008.800,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104008.800,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104008.800,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104009.001,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104009.001,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104009.001,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104009.001,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104009.219,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104009.219,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104009.219,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104009.219,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104009.420,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104009.420,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104009.420,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104009.420,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104009.620,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104009.620,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104009.620,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104009.620,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104009.821,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104009.821,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104009.821,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104009.821,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104010.021,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104010.021,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104010.021,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104010.021,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104010.241,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104010.241,nvme0n1,0.0,18.2,0.00,0.16,0.00,0.25,0.5,0
1774104010.241,nvme2n1,0.0,18.2,0.00,0.16,0.00,0.25,0.5,0
1774104010.241,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104010.441,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104010.441,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104010.441,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104010.441,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104010.642,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104010.642,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104010.642,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104010.642,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104010.842,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104010.842,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104010.842,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104010.842,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104011.043,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104011.043,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104011.043,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104011.043,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104011.261,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104011.261,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104011.261,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104011.261,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104011.461,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104011.461,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104011.461,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104011.461,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104011.662,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104011.662,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104011.662,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104011.662,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104011.862,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104011.862,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104011.862,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104011.862,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104012.063,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104012.063,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104012.063,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104012.063,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104012.281,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104012.281,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104012.281,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104012.281,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104012.482,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104012.482,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104012.482,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104012.482,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104012.682,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104012.682,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104012.682,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104012.682,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104012.883,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104012.883,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104012.883,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104012.883,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774104013.084,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
