timestamp,ctxt_s,pgfault_s,pgmajfault_s,pgscan_kswapd_s,pgscan_direct_s,pgsteal_kswapd_s,pgsteal_direct_s,allocstall_s,compact_stall_s,tlb_shootdown_s,nr_dirty,nr_writeback,pswpin_s,pswpout_s,wset_refault_anon_s,wset_refault_file_s,thp_fault_fallback_s
1774103125.532,44279,1624717,29,0,0,0,0,0.0,0.0,0,625,0,0,0,0,8044,0
1774103126.602,41192,1084035,26,0,0,0,0,0.0,0.0,0,581,0,0,0,0,8833,0
1774103127.623,45353,1057831,34,0,0,0,0,0.0,0.0,0,587,0,0,0,0,10651,0
1774103128.659,63179,1696312,49,81054,0,81047,0,0.0,0.0,0,586,4,0,0,0,10730,0
1774103129.706,43047,1157931,28,0,0,0,0,0.0,0.0,0,611,0,0,0,0,5391,0
1774103130.726,46925,1068161,31,0,0,0,0,0.0,0.0,0,570,0,0,0,0,10169,0
1774103131.749,65265,1086112,61,0,0,0,0,0.0,0.0,0,591,0,0,0,0,10162,0
1774103132.780,47048,1724868,29,0,0,0,0,0.0,0.0,0,603,0,0,0,0,3822,0
1774103133.833,46586,1303443,32,0,0,0,0,0.0,0.0,0,595,0,0,0,0,4301,0
1774103134.856,51345,1261792,37,0,0,0,0,0.0,0.0,0,540,0,0,0,0,8332,0
1774103135.879,57866,1087769,59,0,0,0,0,0.0,0.0,0,545,0,0,0,0,14082,0
1774103136.912,56421,1721934,31,79302,0,79295,0,0.0,0.0,0,553,0,0,0,0,1884,0
1774103137.962,44315,1174789,29,0,0,0,0,0.0,0.0,0,558,0,0,0,0,7000,0
1774103138.991,46162,1013076,29,0,0,0,0,0.0,0.0,0,560,0,0,0,0,9287,0
1774103140.014,71644,1217883,61,0,0,0,0,0.0,0.0,0,568,0,0,0,0,13067,0
1774103141.061,47716,1752136,31,0,0,0,0,0.0,0.0,0,575,0,0,0,0,8946,0
1774103142.111,45287,1098271,29,0,0,0,0,0.0,0.0,0,578,0,0,0,0,6606,0
1774103143.134,48384,1118797,33,0,0,0,0,0.0,0.0,0,586,0,0,0,0,8705,0
1774103144.164,71282,1223517,58,0,0,0,0,0.0,0.0,0,589,0,0,0,0,7141,0
1774103145.209,46742,1535387,33,0,0,0,0,0.0,0.0,0,432,13,0,0,0,9575,0
1774103146.254,47446,1216818,76,77698,0,77691,0,0.0,0.0,0,402,0,0,0,0,4854,0
1774103147.282,55106,1043366,84,0,0,0,0,0.0,0.0,0,409,0,0,0,0,13945,0
1774103148.303,71618,1305162,52,0,0,0,0,0.0,0.0,0,437,4,0,0,0,14713,0
1774103149.356,46420,1682975,27,0,0,0,0,0.0,0.0,0,444,0,0,0,0,10498,0
1774103150.400,47607,1034778,29,79745,0,79738,0,0.0,0.0,0,448,0,0,0,0,13010,0
1774103151.424,48831,1014311,31,0,0,0,0,0.0,0.0,0,454,0,0,0,0,12889,0
1774103152.447,57189,1160315,59,0,0,0,0,0.0,0.0,0,457,0,0,0,0,12746,0
1774103153.487,59602,1668361,29,0,0,0,0,0.0,0.0,0,396,0,0,0,0,10020,0
1774103154.564,46292,1223263,30,0,0,0,0,0.0,0.0,0,428,96,0,0,0,6333,0
1774103155.587,43179,1065012,31,0,0,0,0,0.0,0.0,0,414,0,0,0,0,7393,0
1774103156.609,42327,1024517,31,0,0,0,0,0.0,0.0,0,421,0,0,0,0,7454,0
1774103157.630,175317,613511,1096,0,0,0,0,0.0,0.0,0,425,0,0,0,0,3383,0
1774103158.662,46701,1497031,35,79189,0,79182,0,0.0,0.0,0,501,0,0,0,0,6092,0
1774103159.696,60286,1413379,48,0,0,0,0,0.0,0.0,0,484,0,0,0,0,12427,0
1774103160.741,51618,1368254,32,77584,0,77578,0,0.0,0.0,0,466,1,0,0,0,7821,0
1774103161.764,44058,1093203,31,0,0,0,0,0.0,0.0,0,474,0,0,0,0,13205,0
1774103162.786,67448,1190330,59,81116,0,81111,0,0.0,0.0,0,482,0,0,0,0,20545,0
1774103163.816,58301,1728271,33,0,0,0,0,0.0,0.0,0,495,0,0,0,0,9697,0
1774103164.879,46395,1146065,28,0,0,0,0,0.0,0.0,0,498,0,0,0,0,8160,0
1774103165.902,47504,1019759,29,0,0,0,0,0.0,0.0,0,503,0,0,0,0,10548,0
1774103166.927,77444,1333887,61,0,0,0,0,0.0,0.0,0,511,0,0,0,0,24251,0
1774103167.972,48699,1640577,31,0,0,0,0,0.0,0.0,0,514,0,0,0,0,10243,0
1774103169.019,44263,1121611,27,0,0,0,0,0.0,0.0,0,524,0,0,0,0,1607,0
1774103170.050,148600,461845,1791,0,0,0,0,0.0,0.0,0,549,0,0,0,0,1,0
1774103171.073,119163,17597,1448,0,0,0,0,0.0,0.0,0,551,0,0,0,0,5,0
1774103172.108,67984,17971,810,138565,0,138558,0,0.0,0.0,0,553,0,0,0,0,0,0
1774103173.146,68914,18595,897,199631,0,199610,0,0.0,0.0,0,560,0,0,0,0,0,0
1774103174.173,546998,88622,1625,274512,26048,274436,26048,407.0,0.0,0,572,0,0,0,0,58,0
1774103175.207,593202,192104,278,268924,0,268986,0,0.0,0.0,0,582,0,0,0,0,46,0
