timestamp,cpu_some10,cpu_some60,mem_some10,mem_some60,mem_full10,mem_full60,io_some10,io_some60,io_full10,io_full60
1774107998.272,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107999.302,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108000.323,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108001.345,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108002.365,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108003.387,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108004.413,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108005.433,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108006.453,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108007.475,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108008.497,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108009.524,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108010.545,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108011.566,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108012.589,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108013.610,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108014.638,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108015.661,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108016.682,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108017.702,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108018.724,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108019.751,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108020.772,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108021.794,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108022.817,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108023.838,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108024.866,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108025.888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108026.912,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108027.938,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108028.963,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108029.989,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108031.010,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108032.031,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108033.054,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108034.076,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108035.104,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108036.127,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108037.150,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108038.173,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108039.199,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108040.227,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108041.251,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108042.273,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108043.296,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108044.316,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108045.344,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108046.365,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108047.388,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108048.409,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108049.431,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108050.460,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108051.481,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108052.505,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108053.528,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108054.549,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108055.576,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108056.599,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108057.622,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108058.642,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108059.662,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108060.690,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108061.710,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108062.730,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108063.752,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108064.773,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108065.801,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108066.823,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108067.843,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108068.863,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108069.884,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108070.910,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108071.931,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774108072.953,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
